,dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
9141,1974-12-01,0.4930000000000001,0.341,Çorum,Turkey,40.99N,34.08E
9142,1975-01-01,-1.128,0.496,Çorum,Turkey,40.99N,34.08E
9143,1975-02-01,0.6079999999999999,0.398,Çorum,Turkey,40.99N,34.08E
9144,1975-03-01,7.138,0.28,Çorum,Turkey,40.99N,34.08E
9145,1975-04-01,12.095,0.203,Çorum,Turkey,40.99N,34.08E
9146,1975-05-01,13.843,0.279,Çorum,Turkey,40.99N,34.08E
9147,1975-06-01,18.978,0.308,Çorum,Turkey,40.99N,34.08E
9148,1975-07-01,21.392000000000003,0.35200000000000004,Çorum,Turkey,40.99N,34.08E
9149,1975-08-01,20.419,0.642,Çorum,Turkey,40.99N,34.08E
9150,1975-09-01,16.602,0.255,Çorum,Turkey,40.99N,34.08E
9151,1975-10-01,10.925,0.255,Çorum,Turkey,40.99N,34.08E
9152,1975-11-01,4.663,0.212,Çorum,Turkey,40.99N,34.08E
9153,1975-12-01,-1.696,0.379,Çorum,Turkey,40.99N,34.08E
9154,1976-01-01,-2.9170000000000003,0.395,Çorum,Turkey,40.99N,34.08E
9155,1976-02-01,-3.0700000000000003,0.924,Çorum,Turkey,40.99N,34.08E
9156,1976-03-01,3.265,0.649,Çorum,Turkey,40.99N,34.08E
9157,1976-04-01,9.531,0.242,Çorum,Turkey,40.99N,34.08E
9158,1976-05-01,13.441,0.391,Çorum,Turkey,40.99N,34.08E
9159,1976-06-01,16.289,0.217,Çorum,Turkey,40.99N,34.08E
9160,1976-07-01,19.450000000000006,0.349,Çorum,Turkey,40.99N,34.08E
9161,1976-08-01,18.585,0.32,Çorum,Turkey,40.99N,34.08E
9162,1976-09-01,15.322000000000001,0.35200000000000004,Çorum,Turkey,40.99N,34.08E
9163,1976-10-01,12.032,0.345,Çorum,Turkey,40.99N,34.08E
9164,1976-11-01,7.106,0.193,Çorum,Turkey,40.99N,34.08E
9165,1976-12-01,1.268,0.298,Çorum,Turkey,40.99N,34.08E
9166,1977-01-01,-0.976,0.271,Çorum,Turkey,40.99N,34.08E
9167,1977-02-01,5.976,0.556,Çorum,Turkey,40.99N,34.08E
9168,1977-03-01,4.5310000000000015,0.18,Çorum,Turkey,40.99N,34.08E
9169,1977-04-01,9.523,0.35100000000000003,Çorum,Turkey,40.99N,34.08E
9170,1977-05-01,14.001,0.263,Çorum,Turkey,40.99N,34.08E
9171,1977-06-01,17.022000000000002,0.23,Çorum,Turkey,40.99N,34.08E
9172,1977-07-01,20.119,0.28,Çorum,Turkey,40.99N,34.08E
9173,1977-08-01,20.639,0.3,Çorum,Turkey,40.99N,34.08E
9174,1977-09-01,16.177000000000003,0.223,Çorum,Turkey,40.99N,34.08E
9175,1977-10-01,8.494,0.236,Çorum,Turkey,40.99N,34.08E
9176,1977-11-01,8.05,0.28600000000000003,Çorum,Turkey,40.99N,34.08E
9177,1977-12-01,-0.18399999999999994,0.212,Çorum,Turkey,40.99N,34.08E
9178,1978-01-01,-0.076,0.502,Çorum,Turkey,40.99N,34.08E
9179,1978-02-01,5.159,0.284,Çorum,Turkey,40.99N,34.08E
9180,1978-03-01,6.7330000000000005,0.21,Çorum,Turkey,40.99N,34.08E
9181,1978-04-01,8.578999999999999,0.306,Çorum,Turkey,40.99N,34.08E
9182,1978-05-01,13.845,0.187,Çorum,Turkey,40.99N,34.08E
9183,1978-06-01,17.029,0.341,Çorum,Turkey,40.99N,34.08E
9184,1978-07-01,20.268,0.325,Çorum,Turkey,40.99N,34.08E
9185,1978-08-01,18.689,0.256,Çorum,Turkey,40.99N,34.08E
9186,1978-09-01,16.554000000000002,0.171,Çorum,Turkey,40.99N,34.08E
9187,1978-10-01,11.9,0.358,Çorum,Turkey,40.99N,34.08E
9188,1978-11-01,3.68,0.343,Çorum,Turkey,40.99N,34.08E
9189,1978-12-01,2.155,0.307,Çorum,Turkey,40.99N,34.08E
9190,1979-01-01,1.5030000000000001,0.298,Çorum,Turkey,40.99N,34.08E
9191,1979-02-01,3.6,0.287,Çorum,Turkey,40.99N,34.08E
9192,1979-03-01,7.397,0.217,Çorum,Turkey,40.99N,34.08E
9193,1979-04-01,9.627,0.341,Çorum,Turkey,40.99N,34.08E
9194,1979-05-01,14.969000000000001,0.272,Çorum,Turkey,40.99N,34.08E
9195,1979-06-01,18.282,0.188,Çorum,Turkey,40.99N,34.08E
9196,1979-07-01,19.206,0.152,Çorum,Turkey,40.99N,34.08E
9197,1979-08-01,21.684,0.34700000000000003,Çorum,Turkey,40.99N,34.08E
9198,1979-09-01,17.075000000000006,0.177,Çorum,Turkey,40.99N,34.08E
9199,1979-10-01,11.086,0.375,Çorum,Turkey,40.99N,34.08E
9200,1979-11-01,6.893,0.327,Çorum,Turkey,40.99N,34.08E
9201,1979-12-01,2.281,0.18600000000000005,Çorum,Turkey,40.99N,34.08E
9202,1980-01-01,-2.221,0.732,Çorum,Turkey,40.99N,34.08E
9203,1980-02-01,0.2729999999999999,0.36,Çorum,Turkey,40.99N,34.08E
9204,1980-03-01,4.365,0.35,Çorum,Turkey,40.99N,34.08E
9205,1980-04-01,8.354,0.303,Çorum,Turkey,40.99N,34.08E
9206,1980-05-01,13.979000000000001,0.165,Çorum,Turkey,40.99N,34.08E
9207,1980-06-01,18.130000000000006,0.206,Çorum,Turkey,40.99N,34.08E
9208,1980-07-01,21.986,0.395,Çorum,Turkey,40.99N,34.08E
9209,1980-08-01,20.177,0.183,Çorum,Turkey,40.99N,34.08E
9210,1980-09-01,15.243000000000002,0.262,Çorum,Turkey,40.99N,34.08E
9211,1980-10-01,12.317,0.248,Çorum,Turkey,40.99N,34.08E
9212,1980-11-01,7.0120000000000005,0.294,Çorum,Turkey,40.99N,34.08E
9213,1980-12-01,3.2119999999999997,0.239,Çorum,Turkey,40.99N,34.08E
9214,1981-01-01,2.253,0.257,Çorum,Turkey,40.99N,34.08E
9215,1981-02-01,2.629,0.23,Çorum,Turkey,40.99N,34.08E
9216,1981-03-01,6.532,0.241,Çorum,Turkey,40.99N,34.08E
9217,1981-04-01,8.513,0.33,Çorum,Turkey,40.99N,34.08E
9218,1981-05-01,11.873,0.29100000000000004,Çorum,Turkey,40.99N,34.08E
9219,1981-06-01,18.521,0.255,Çorum,Turkey,40.99N,34.08E
9220,1981-07-01,20.877,0.298,Çorum,Turkey,40.99N,34.08E
9221,1981-08-01,19.892,0.273,Çorum,Turkey,40.99N,34.08E
9222,1981-09-01,17.396,0.096,Çorum,Turkey,40.99N,34.08E
9223,1981-10-01,14.135000000000002,0.19,Çorum,Turkey,40.99N,34.08E
9224,1981-11-01,4.6880000000000015,0.348,Çorum,Turkey,40.99N,34.08E
9225,1981-12-01,5.5710000000000015,0.314,Çorum,Turkey,40.99N,34.08E
9226,1982-01-01,0.591,0.531,Çorum,Turkey,40.99N,34.08E
9227,1982-02-01,0.03099999999999992,0.345,Çorum,Turkey,40.99N,34.08E
9228,1982-03-01,3.7960000000000003,0.244,Çorum,Turkey,40.99N,34.08E
9229,1982-04-01,9.914,0.227,Çorum,Turkey,40.99N,34.08E
9230,1982-05-01,13.962000000000002,0.355,Çorum,Turkey,40.99N,34.08E
9231,1982-06-01,17.292,0.297,Çorum,Turkey,40.99N,34.08E
9232,1982-07-01,17.908,0.223,Çorum,Turkey,40.99N,34.08E
9233,1982-08-01,19.127,0.273,Çorum,Turkey,40.99N,34.08E
9234,1982-09-01,17.308,0.269,Çorum,Turkey,40.99N,34.08E
9235,1982-10-01,11.316,0.264,Çorum,Turkey,40.99N,34.08E
9236,1982-11-01,4.306,0.482,Çorum,Turkey,40.99N,34.08E
9237,1982-12-01,2.347,0.531,Çorum,Turkey,40.99N,34.08E
9238,1983-01-01,-2.298,0.447,Çorum,Turkey,40.99N,34.08E
9239,1983-02-01,0.6920000000000001,0.395,Çorum,Turkey,40.99N,34.08E
9240,1983-03-01,5.109,0.225,Çorum,Turkey,40.99N,34.08E
9241,1983-04-01,10.671,0.18,Çorum,Turkey,40.99N,34.08E
9242,1983-05-01,14.49,0.168,Çorum,Turkey,40.99N,34.08E
9243,1983-06-01,16.436,0.204,Çorum,Turkey,40.99N,34.08E
9244,1983-07-01,19.987000000000002,0.201,Çorum,Turkey,40.99N,34.08E
9245,1983-08-01,18.343,0.172,Çorum,Turkey,40.99N,34.08E
9246,1983-09-01,16.473000000000006,0.204,Çorum,Turkey,40.99N,34.08E
9247,1983-10-01,10.245,0.272,Çorum,Turkey,40.99N,34.08E
9248,1983-11-01,5.4030000000000005,0.473,Çorum,Turkey,40.99N,34.08E
9249,1983-12-01,2.204,0.304,Çorum,Turkey,40.99N,34.08E
9250,1984-01-01,2.716,0.375,Çorum,Turkey,40.99N,34.08E
9251,1984-02-01,3.234,0.27,Çorum,Turkey,40.99N,34.08E
9252,1984-03-01,5.401,0.243,Çorum,Turkey,40.99N,34.08E
9253,1984-04-01,7.648999999999999,0.123,Çorum,Turkey,40.99N,34.08E
9254,1984-05-01,14.397,0.247,Çorum,Turkey,40.99N,34.08E
9255,1984-06-01,17.166,0.225,Çorum,Turkey,40.99N,34.08E
9256,1984-07-01,19.179000000000002,0.331,Çorum,Turkey,40.99N,34.08E
9257,1984-08-01,17.175,0.21,Çorum,Turkey,40.99N,34.08E
9258,1984-09-01,18.18,0.397,Çorum,Turkey,40.99N,34.08E
9259,1984-10-01,12.086,0.401,Çorum,Turkey,40.99N,34.08E
9260,1984-11-01,6.629,0.268,Çorum,Turkey,40.99N,34.08E
9261,1984-12-01,-0.857,0.505,Çorum,Turkey,40.99N,34.08E
9262,1985-01-01,1.866,0.254,Çorum,Turkey,40.99N,34.08E
9263,1985-02-01,-1.83,0.618,Çorum,Turkey,40.99N,34.08E
9264,1985-03-01,2.947,1.104,Çorum,Turkey,40.99N,34.08E
9265,1985-04-01,10.720999999999998,0.247,Çorum,Turkey,40.99N,34.08E
9266,1985-05-01,15.973,0.204,Çorum,Turkey,40.99N,34.08E
9267,1985-06-01,17.537000000000006,0.45,Çorum,Turkey,40.99N,34.08E
9268,1985-07-01,17.973000000000006,0.353,Çorum,Turkey,40.99N,34.08E
9269,1985-08-01,21.833000000000002,0.388,Çorum,Turkey,40.99N,34.08E
9270,1985-09-01,15.97,0.253,Çorum,Turkey,40.99N,34.08E
9271,1985-10-01,9.174,0.172,Çorum,Turkey,40.99N,34.08E
9272,1985-11-01,7.402,0.241,Çorum,Turkey,40.99N,34.08E
9273,1985-12-01,1.579,0.471,Çorum,Turkey,40.99N,34.08E
9274,1986-01-01,2.427,0.396,Çorum,Turkey,40.99N,34.08E
9275,1986-02-01,3.011,0.348,Çorum,Turkey,40.99N,34.08E
9276,1986-03-01,5.517,0.404,Çorum,Turkey,40.99N,34.08E
9277,1986-04-01,11.247,0.407,Çorum,Turkey,40.99N,34.08E
9278,1986-05-01,11.380999999999998,0.428,Çorum,Turkey,40.99N,34.08E
9279,1986-06-01,17.597,0.247,Çorum,Turkey,40.99N,34.08E
9280,1986-07-01,21.038,0.342,Çorum,Turkey,40.99N,34.08E
9281,1986-08-01,22.525,0.407,Çorum,Turkey,40.99N,34.08E
9282,1986-09-01,18.071,0.453,Çorum,Turkey,40.99N,34.08E
9283,1986-10-01,10.311,0.359,Çorum,Turkey,40.99N,34.08E
9284,1986-11-01,3.6860000000000004,0.483,Çorum,Turkey,40.99N,34.08E
9285,1986-12-01,0.6519999999999999,0.422,Çorum,Turkey,40.99N,34.08E
9286,1987-01-01,0.777,0.344,Çorum,Turkey,40.99N,34.08E
9287,1987-02-01,3.363,0.527,Çorum,Turkey,40.99N,34.08E
9288,1987-03-01,0.5540000000000003,0.379,Çorum,Turkey,40.99N,34.08E
9289,1987-04-01,7.696999999999999,0.405,Çorum,Turkey,40.99N,34.08E
9290,1987-05-01,13.553,0.14800000000000002,Çorum,Turkey,40.99N,34.08E
9291,1987-06-01,16.908,0.16899999999999998,Çorum,Turkey,40.99N,34.08E
9292,1987-07-01,20.649,0.158,Çorum,Turkey,40.99N,34.08E
9293,1987-08-01,18.983,0.311,Çorum,Turkey,40.99N,34.08E
9294,1987-09-01,16.824,0.185,Çorum,Turkey,40.99N,34.08E
9295,1987-10-01,10.354000000000001,0.314,Çorum,Turkey,40.99N,34.08E
9296,1987-11-01,5.3740000000000006,0.307,Çorum,Turkey,40.99N,34.08E
9297,1987-12-01,1.598,0.602,Çorum,Turkey,40.99N,34.08E
9298,1988-01-01,0.7390000000000001,0.499,Çorum,Turkey,40.99N,34.08E
9299,1988-02-01,1.974,0.394,Çorum,Turkey,40.99N,34.08E
9300,1988-03-01,4.875,0.187,Çorum,Turkey,40.99N,34.08E
9301,1988-04-01,9.793,0.18600000000000005,Çorum,Turkey,40.99N,34.08E
9302,1988-05-01,13.589,0.245,Çorum,Turkey,40.99N,34.08E
9303,1988-06-01,17.256,0.362,Çorum,Turkey,40.99N,34.08E
9304,1988-07-01,20.852,0.194,Çorum,Turkey,40.99N,34.08E
9305,1988-08-01,20.5,0.172,Çorum,Turkey,40.99N,34.08E
9306,1988-09-01,16.371000000000002,0.146,Çorum,Turkey,40.99N,34.08E
9307,1988-10-01,10.324000000000002,0.449,Çorum,Turkey,40.99N,34.08E
9308,1988-11-01,2.8710000000000004,0.416,Çorum,Turkey,40.99N,34.08E
9309,1988-12-01,1.895,0.31,Çorum,Turkey,40.99N,34.08E
9310,1989-01-01,-3.052,0.384,Çorum,Turkey,40.99N,34.08E
9311,1989-02-01,0.04200000000000004,0.405,Çorum,Turkey,40.99N,34.08E
9312,1989-03-01,7.352,0.51,Çorum,Turkey,40.99N,34.08E
9313,1989-04-01,13.905,0.5489999999999999,Çorum,Turkey,40.99N,34.08E
9314,1989-05-01,14.092,0.368,Çorum,Turkey,40.99N,34.08E
9315,1989-06-01,17.592000000000002,0.33,Çorum,Turkey,40.99N,34.08E
9316,1989-07-01,20.099,0.27,Çorum,Turkey,40.99N,34.08E
9317,1989-08-01,21.805,0.503,Çorum,Turkey,40.99N,34.08E
9318,1989-09-01,16.781000000000002,0.419,Çorum,Turkey,40.99N,34.08E
9319,1989-10-01,10.417,0.449,Çorum,Turkey,40.99N,34.08E
9320,1989-11-01,5.739,0.334,Çorum,Turkey,40.99N,34.08E
9321,1989-12-01,0.20600000000000002,0.183,Çorum,Turkey,40.99N,34.08E
9322,1990-01-01,-2.1830000000000003,0.507,Çorum,Turkey,40.99N,34.08E
9323,1990-02-01,1.702,0.448,Çorum,Turkey,40.99N,34.08E
9324,1990-03-01,5.877999999999999,0.568,Çorum,Turkey,40.99N,34.08E
9325,1990-04-01,9.573,0.275,Çorum,Turkey,40.99N,34.08E
9326,1990-05-01,12.633,0.182,Çorum,Turkey,40.99N,34.08E
9327,1990-06-01,17.375999999999998,0.409,Çorum,Turkey,40.99N,34.08E
9328,1990-07-01,20.767,0.155,Çorum,Turkey,40.99N,34.08E
9329,1990-08-01,19.112000000000002,0.196,Çorum,Turkey,40.99N,34.08E
9330,1990-09-01,16.043000000000006,0.386,Çorum,Turkey,40.99N,34.08E
9331,1990-10-01,11.545,0.418,Çorum,Turkey,40.99N,34.08E
9332,1990-11-01,8.144,0.628,Çorum,Turkey,40.99N,34.08E
9333,1990-12-01,2.68,0.298,Çorum,Turkey,40.99N,34.08E
9334,1991-01-01,-0.84,0.315,Çorum,Turkey,40.99N,34.08E
9335,1991-02-01,-0.8410000000000002,0.659,Çorum,Turkey,40.99N,34.08E
9336,1991-03-01,5.019,0.596,Çorum,Turkey,40.99N,34.08E
9337,1991-04-01,9.316,0.246,Çorum,Turkey,40.99N,34.08E
9338,1991-05-01,13.027000000000001,0.417,Çorum,Turkey,40.99N,34.08E
9339,1991-06-01,17.745,0.174,Çorum,Turkey,40.99N,34.08E
9340,1991-07-01,21.399,0.326,Çorum,Turkey,40.99N,34.08E
9341,1991-08-01,20.933000000000003,0.423,Çorum,Turkey,40.99N,34.08E
9342,1991-09-01,16.155,0.256,Çorum,Turkey,40.99N,34.08E
9343,1991-10-01,12.384,0.16699999999999998,Çorum,Turkey,40.99N,34.08E
9344,1991-11-01,5.772,0.16,Çorum,Turkey,40.99N,34.08E
9345,1991-12-01,-0.8089999999999999,0.268,Çorum,Turkey,40.99N,34.08E
9346,1992-01-01,-3.209,0.853,Çorum,Turkey,40.99N,34.08E
9347,1992-02-01,-2.5460000000000003,0.389,Çorum,Turkey,40.99N,34.08E
9348,1992-03-01,3.744,0.509,Çorum,Turkey,40.99N,34.08E
9349,1992-04-01,9.299,0.254,Çorum,Turkey,40.99N,34.08E
9350,1992-05-01,12.78,0.448,Çorum,Turkey,40.99N,34.08E
9351,1992-06-01,17.55,0.509,Çorum,Turkey,40.99N,34.08E
9352,1992-07-01,18.765,0.265,Çorum,Turkey,40.99N,34.08E
9353,1992-08-01,21.05,0.29,Çorum,Turkey,40.99N,34.08E
9354,1992-09-01,15.027000000000001,0.201,Çorum,Turkey,40.99N,34.08E
9355,1992-10-01,12.99,0.268,Çorum,Turkey,40.99N,34.08E
9356,1992-11-01,4.311,0.294,Çorum,Turkey,40.99N,34.08E
9357,1992-12-01,-1.4869999999999999,0.701,Çorum,Turkey,40.99N,34.08E
9358,1993-01-01,-3.1790000000000003,0.878,Çorum,Turkey,40.99N,34.08E
9359,1993-02-01,-1.1960000000000002,0.684,Çorum,Turkey,40.99N,34.08E
9360,1993-03-01,4.665,0.404,Çorum,Turkey,40.99N,34.08E
9361,1993-04-01,8.572000000000001,0.398,Çorum,Turkey,40.99N,34.08E
9362,1993-05-01,13.441,0.332,Çorum,Turkey,40.99N,34.08E
9363,1993-06-01,17.44,0.316,Çorum,Turkey,40.99N,34.08E
9364,1993-07-01,19.543000000000006,0.295,Çorum,Turkey,40.99N,34.08E
9365,1993-08-01,20.509,0.26,Çorum,Turkey,40.99N,34.08E
9366,1993-09-01,16.639000000000006,0.49,Çorum,Turkey,40.99N,34.08E
9367,1993-10-01,12.218,0.736,Çorum,Turkey,40.99N,34.08E
9368,1993-11-01,2.3369999999999997,0.408,Çorum,Turkey,40.99N,34.08E
9369,1993-12-01,2.692,0.156,Çorum,Turkey,40.99N,34.08E
9370,1994-01-01,1.883,0.365,Çorum,Turkey,40.99N,34.08E
9371,1994-02-01,0.7,0.56,Çorum,Turkey,40.99N,34.08E
9372,1994-03-01,5.295,0.123,Çorum,Turkey,40.99N,34.08E
9373,1994-04-01,12.32,0.354,Çorum,Turkey,40.99N,34.08E
9374,1994-05-01,14.558,0.256,Çorum,Turkey,40.99N,34.08E
9375,1994-06-01,17.788,0.32,Çorum,Turkey,40.99N,34.08E
9376,1994-07-01,21.241,0.316,Çorum,Turkey,40.99N,34.08E
9377,1994-08-01,21.149,0.28300000000000003,Çorum,Turkey,40.99N,34.08E
9378,1994-09-01,20.32,0.411,Çorum,Turkey,40.99N,34.08E
9379,1994-10-01,13.958,0.349,Çorum,Turkey,40.99N,34.08E
9380,1994-11-01,4.2650000000000015,0.331,Çorum,Turkey,40.99N,34.08E
9381,1994-12-01,-0.784,0.271,Çorum,Turkey,40.99N,34.08E
9382,1995-01-01,1.395,0.35600000000000004,Çorum,Turkey,40.99N,34.08E
9383,1995-02-01,3.169,0.35700000000000004,Çorum,Turkey,40.99N,34.08E
9384,1995-03-01,6.271,0.396,Çorum,Turkey,40.99N,34.08E
9385,1995-04-01,8.790999999999999,0.522,Çorum,Turkey,40.99N,34.08E
9386,1995-05-01,15.192,0.434,Çorum,Turkey,40.99N,34.08E
9387,1995-06-01,19.475,0.261,Çorum,Turkey,40.99N,34.08E
9388,1995-07-01,19.91,0.613,Çorum,Turkey,40.99N,34.08E
9389,1995-08-01,21.224,0.273,Çorum,Turkey,40.99N,34.08E
9390,1995-09-01,17.361,0.274,Çorum,Turkey,40.99N,34.08E
9391,1995-10-01,9.901,0.267,Çorum,Turkey,40.99N,34.08E
9392,1995-11-01,3.48,0.263,Çorum,Turkey,40.99N,34.08E
9393,1995-12-01,1.354,0.345,Çorum,Turkey,40.99N,34.08E
9394,1996-01-01,0.012000000000000007,0.472,Çorum,Turkey,40.99N,34.08E
9395,1996-02-01,2.978,0.626,Çorum,Turkey,40.99N,34.08E
9396,1996-03-01,2.777,0.316,Çorum,Turkey,40.99N,34.08E
9397,1996-04-01,7.536999999999999,0.248,Çorum,Turkey,40.99N,34.08E
9398,1996-05-01,15.862,0.445,Çorum,Turkey,40.99N,34.08E
9399,1996-06-01,17.162000000000006,0.581,Çorum,Turkey,40.99N,34.08E
9400,1996-07-01,22.0,0.316,Çorum,Turkey,40.99N,34.08E
9401,1996-08-01,21.051,0.14300000000000002,Çorum,Turkey,40.99N,34.08E
9402,1996-09-01,16.102999999999998,0.271,Çorum,Turkey,40.99N,34.08E
9403,1996-10-01,10.48,0.453,Çorum,Turkey,40.99N,34.08E
9404,1996-11-01,6.408,0.34700000000000003,Çorum,Turkey,40.99N,34.08E
9405,1996-12-01,4.623,0.177,Çorum,Turkey,40.99N,34.08E
9406,1997-01-01,1.088,0.81,Çorum,Turkey,40.99N,34.08E
9407,1997-02-01,-0.258,0.6609999999999999,Çorum,Turkey,40.99N,34.08E
9408,1997-03-01,2.358,0.8640000000000001,Çorum,Turkey,40.99N,34.08E
9409,1997-04-01,6.9079999999999995,0.41,Çorum,Turkey,40.99N,34.08E
9410,1997-05-01,15.383,0.5539999999999999,Çorum,Turkey,40.99N,34.08E
9411,1997-06-01,18.008000000000006,0.448,Çorum,Turkey,40.99N,34.08E
9412,1997-07-01,20.544,0.307,Çorum,Turkey,40.99N,34.08E
9413,1997-08-01,19.657,0.337,Çorum,Turkey,40.99N,34.08E
9414,1997-09-01,13.818,0.306,Çorum,Turkey,40.99N,34.08E
9415,1997-10-01,11.258,0.28600000000000003,Çorum,Turkey,40.99N,34.08E
9416,1997-11-01,5.6270000000000024,0.246,Çorum,Turkey,40.99N,34.08E
9417,1997-12-01,1.975,0.165,Çorum,Turkey,40.99N,34.08E
9418,1998-01-01,0.58,0.251,Çorum,Turkey,40.99N,34.08E
9419,1998-02-01,1.314,0.228,Çorum,Turkey,40.99N,34.08E
9420,1998-03-01,3.619,0.29100000000000004,Çorum,Turkey,40.99N,34.08E
9421,1998-04-01,12.377,0.272,Çorum,Turkey,40.99N,34.08E
9422,1998-05-01,14.661,0.183,Çorum,Turkey,40.99N,34.08E
9423,1998-06-01,18.742,0.477,Çorum,Turkey,40.99N,34.08E
9424,1998-07-01,21.707,0.29600000000000004,Çorum,Turkey,40.99N,34.08E
9425,1998-08-01,22.249000000000002,0.292,Çorum,Turkey,40.99N,34.08E
9426,1998-09-01,17.37,0.292,Çorum,Turkey,40.99N,34.08E
9427,1998-10-01,12.653,0.343,Çorum,Turkey,40.99N,34.08E
9428,1998-11-01,6.8870000000000005,0.39,Çorum,Turkey,40.99N,34.08E
9429,1998-12-01,2.217,0.472,Çorum,Turkey,40.99N,34.08E
9430,1999-01-01,1.658,0.488,Çorum,Turkey,40.99N,34.08E
9431,1999-02-01,2.684,0.6890000000000001,Çorum,Turkey,40.99N,34.08E
9432,1999-03-01,5.712999999999999,0.338,Çorum,Turkey,40.99N,34.08E
9433,1999-04-01,10.502,0.534,Çorum,Turkey,40.99N,34.08E
9434,1999-05-01,14.117,0.649,Çorum,Turkey,40.99N,34.08E
9435,1999-06-01,18.75,0.469,Çorum,Turkey,40.99N,34.08E
9436,1999-07-01,22.10100000000001,0.28,Çorum,Turkey,40.99N,34.08E
9437,1999-08-01,22.008000000000006,0.451,Çorum,Turkey,40.99N,34.08E
9438,1999-09-01,17.442,0.441,Çorum,Turkey,40.99N,34.08E
9439,1999-10-01,11.791,0.282,Çorum,Turkey,40.99N,34.08E
9440,1999-11-01,5.077,0.282,Çorum,Turkey,40.99N,34.08E
9441,1999-12-01,3.343,0.366,Çorum,Turkey,40.99N,34.08E
9442,2000-01-01,-3.1710000000000003,1.063,Çorum,Turkey,40.99N,34.08E
9443,2000-02-01,-0.5180000000000002,0.6809999999999999,Çorum,Turkey,40.99N,34.08E
9444,2000-03-01,3.547,0.648,Çorum,Turkey,40.99N,34.08E
9445,2000-04-01,11.819,0.249,Çorum,Turkey,40.99N,34.08E
9446,2000-05-01,13.611,0.695,Çorum,Turkey,40.99N,34.08E
9447,2000-06-01,17.330000000000002,0.365,Çorum,Turkey,40.99N,34.08E
9448,2000-07-01,22.948,0.25,Çorum,Turkey,40.99N,34.08E
9449,2000-08-01,20.744,0.465,Çorum,Turkey,40.99N,34.08E
9450,2000-09-01,17.340999999999998,0.305,Çorum,Turkey,40.99N,34.08E
9451,2000-10-01,10.542,0.287,Çorum,Turkey,40.99N,34.08E
9452,2000-11-01,7.062,0.472,Çorum,Turkey,40.99N,34.08E
9453,2000-12-01,1.505,0.58,Çorum,Turkey,40.99N,34.08E
9454,2001-01-01,1.7029999999999998,0.316,Çorum,Turkey,40.99N,34.08E
9455,2001-02-01,3.0469999999999997,0.17800000000000002,Çorum,Turkey,40.99N,34.08E
9456,2001-03-01,9.487,0.324,Çorum,Turkey,40.99N,34.08E
9457,2001-04-01,10.997,0.168,Çorum,Turkey,40.99N,34.08E
9458,2001-05-01,13.347000000000001,0.307,Çorum,Turkey,40.99N,34.08E
9459,2001-06-01,19.034000000000002,0.603,Çorum,Turkey,40.99N,34.08E
9460,2001-07-01,23.433000000000003,0.511,Çorum,Turkey,40.99N,34.08E
9461,2001-08-01,22.63300000000001,0.335,Çorum,Turkey,40.99N,34.08E
9462,2001-09-01,18.988,0.344,Çorum,Turkey,40.99N,34.08E
9463,2001-10-01,11.312000000000001,0.139,Çorum,Turkey,40.99N,34.08E
9464,2001-11-01,5.7639999999999985,0.206,Çorum,Turkey,40.99N,34.08E
9465,2001-12-01,0.984,0.376,Çorum,Turkey,40.99N,34.08E
9466,2002-01-01,-3.346,1.3,Çorum,Turkey,40.99N,34.08E
9467,2002-02-01,3.688,0.561,Çorum,Turkey,40.99N,34.08E
9468,2002-03-01,7.37,0.284,Çorum,Turkey,40.99N,34.08E
9469,2002-04-01,8.879,0.29,Çorum,Turkey,40.99N,34.08E
9470,2002-05-01,14.352,0.307,Çorum,Turkey,40.99N,34.08E
9471,2002-06-01,18.632,0.21600000000000005,Çorum,Turkey,40.99N,34.08E
9472,2002-07-01,22.91,0.394,Çorum,Turkey,40.99N,34.08E
9473,2002-08-01,20.777,0.363,Çorum,Turkey,40.99N,34.08E
9474,2002-09-01,17.552,0.354,Çorum,Turkey,40.99N,34.08E
9475,2002-10-01,12.308,0.44,Çorum,Turkey,40.99N,34.08E
9476,2002-11-01,6.9030000000000005,0.28300000000000003,Çorum,Turkey,40.99N,34.08E
9477,2002-12-01,-1.442,0.743,Çorum,Turkey,40.99N,34.08E
9478,2003-01-01,3.228,0.364,Çorum,Turkey,40.99N,34.08E
9479,2003-02-01,-0.6430000000000002,0.223,Çorum,Turkey,40.99N,34.08E
9480,2003-03-01,1.81,0.369,Çorum,Turkey,40.99N,34.08E
9481,2003-04-01,8.299999999999999,0.501,Çorum,Turkey,40.99N,34.08E
9482,2003-05-01,16.046,0.379,Çorum,Turkey,40.99N,34.08E
9483,2003-06-01,18.611,0.5529999999999999,Çorum,Turkey,40.99N,34.08E
9484,2003-07-01,21.176,0.6990000000000001,Çorum,Turkey,40.99N,34.08E
9485,2003-08-01,21.486,0.441,Çorum,Turkey,40.99N,34.08E
9486,2003-09-01,16.238000000000003,0.331,Çorum,Turkey,40.99N,34.08E
9487,2003-10-01,12.737,0.426,Çorum,Turkey,40.99N,34.08E
9488,2003-11-01,5.992000000000001,0.485,Çorum,Turkey,40.99N,34.08E
9489,2003-12-01,0.8440000000000001,0.486,Çorum,Turkey,40.99N,34.08E
9490,2004-01-01,-0.075,0.29600000000000004,Çorum,Turkey,40.99N,34.08E
